Video Name,Normal mIoU person,Overwritten mIoU person,Normal mIoU car,Overwritten mIoU car,Normal mIoU truck,Overwritten mIoU truck,Normal mIoU bus,Overwritten mIoU bus,Normal mIoU motorcycle,Overwritten mIoU motorcycle,Normal Accuracy person,Overwritten Accuracy person,Normal Accuracy car,Overwritten Accuracy car,Normal Accuracy truck,Overwritten Accuracy truck,Normal Accuracy bus,Overwritten Accuracy bus,Normal Accuracy motorcycle,Overwritten Accuracy motorcycle,Normal Precision person,Overwritten Precision person,Normal Precision car,Overwritten Precision car,Normal Precision truck,Overwritten Precision truck,Normal Precision bus,Overwritten Precision bus,Normal Precision motorcycle,Overwritten Precision motorcycle,Normal Recall person,Overwritten Recall person,Normal Recall car,Overwritten Recall car,Normal Recall truck,Overwritten Recall truck,Normal Recall bus,Overwritten Recall bus,Normal Recall motorcycle,Overwritten Recall motorcycle,Normal F1 Score person,Overwritten F1 Score person,Normal F1 Score car,Overwritten F1 Score car,Normal F1 Score truck,Overwritten F1 Score truck,Normal F1 Score bus,Overwritten F1 Score bus,Normal F1 Score motorcycle,Overwritten F1 Score motorcycle
2226_6qN1yGhh2oM,0.0,0.0,0.0060295612800987,0.0077256412775851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8303634741512348,0.8306540798611112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8612269461462123,0.8965795859758724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060336663831163,0.0077307130473723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119435339983299,0.0152595889015256,0.0,0.0,0.0,0.0,0.0,0.0
2025_24u2PafgVlc,0.6096758890972822,0.6747296363293552,0.5515833371113819,0.6843356414607766,0.0,0.0,0.0,0.0,0.0,0.0,0.974563591097608,0.977105366271219,0.9945540063175156,0.996191345968364,0.0,0.0,0.0,0.0,0.0,0.0,0.7327267750215816,0.7034816688171333,0.9632892931865062,0.9443604841107008,0.0,0.0,0.0,0.0,0.0,0.0,0.7746606762353591,0.9370899938099146,0.5653922260756563,0.7176153873223958,0.0,0.0,0.0,0.0,0.0,0.0,0.7480415956384273,0.8007406337968509,0.6971560605137888,0.8002176724560407,0.0,0.0,0.0,0.0,0.0,0.0
143_sWvOSoDyprI,0.0,0.0,0.2174429768828747,0.3563976587753361,0.0917655564257097,0.0961910068319949,0.0,0.0,0.0,0.0,0.0,0.0,0.9953306300368652,0.9961331607938958,0.9232095684370714,0.9210513385202336,0.0,0.0,0.0,0.0,0.0,0.0,0.6129900851279851,0.7213812038735334,0.1173165629081304,0.1207257307896612,0.0,0.0,0.0,0.0,0.0,0.0,0.2538441074323619,0.4173516768480367,0.2994880019014796,0.3232413782720961,0.0,0.0,0.0,0.0,0.0,0.0,0.3496390481247696,0.5236118525388861,0.1676732343654919,0.1750571204264141,0.0,0.0,0.0,0.0
263_sDUQIpAOpvs,0.3318023503405878,0.3463708824910017,0.0,0.0,0.0,0.0,0.0,0.0,0.2588088521868046,0.2608194100548471,0.9730949868373276,0.9717760494678198,0.0,0.0,0.0,0.0,0.0,0.0,0.9935008382693354,0.993362928070534,0.387292854562051,0.3968381492678765,0.0,0.0,0.0,0.0,0.0,0.0,0.5754978871261047,0.5587427340628013,0.7042536614960632,0.7541476448900116,0.0,0.0,0.0,0.0,0.0,0.0,0.3665452012602402,0.3876216819379601,0.4767353227208833,0.498349609768514,0.0,0.0,0.0,0.0,0.0,0.0,0.3792827897964931,0.381821184537058
1591_Pb69KxxAad8,0.0,0.0,0.2467832650279193,0.1773521252374049,0.0,0.0,0.0,0.0,0.0,0.0,0.9170587966810204,0.9337324670746142,0.8083726014202611,0.7913141195134847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975922217288412,0.997792703853439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470874056419653,0.1775237741685598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3771214118979359,0.2846504207208962,0.0,0.0,0.0,0.0,0.0,0.0
199_ISXf3Hvmz4I,0.1562905271786076,0.0340045655332803,0.1022446526854046,0.0443315516664757,0.0,0.0,0.0,0.0,0.0,0.0,0.871654393596546,0.8917515703027463,0.4495464983833037,0.4133893156373748,0.0,0.0,0.0,0.0,0.0,0.0,0.176569870991789,0.0704637548187182,0.9398244979918244,0.9108357643163132,0.0,0.0,0.0,0.0,0.0,0.0,0.3814573650544813,0.0798669909831423,0.1031222139623645,0.0445630286349671,0.0,0.0,0.0,0.0,0.0,0.0,0.2233149083189279,0.0598679469159184,0.1679116616972051,0.0823295662788483,0.0,0.0,0.0,0.0,0.0,0.0
112_0OB2IP1enjU,0.3670067763286165,0.3187637120513139,0.1643292327480225,0.244574899168692,0.0,0.0,0.0,0.0,0.0,0.0,0.9357246029922386,0.9176709542866625,0.973546519886364,0.977273082386364,0.0,0.0,0.0,0.0,0.0,0.0,0.3720528813067212,0.3206091739974159,0.192140662727149,0.2501556995621299,0.0,0.0,0.0,0.0,0.0,0.0,0.9607151453509646,0.979201735097475,0.4738093467288183,0.7025846609065562,0.0,0.0,0.0,0.0,0.0,0.0,0.5318342114575974,0.4803751676811674,0.2428793395403422,0.342670158754213,0.0,0.0,0.0,0.0,0.0,0.0
525_l7eYX2vQX5s,0.5656365191194253,0.4741829249525673,0.8577205016466148,0.8484039771120555,0.0,0.0,0.0,0.0,0.0,0.0,0.9638697973402318,0.946570889785312,0.9644095945669936,0.9618477420626816,0.0,0.0,0.0,0.0,0.0,0.0,0.6242437719519364,0.5105112768621497,0.9150113943576232,0.9054575306747068,0.0,0.0,0.0,0.0,0.0,0.0,0.8594948176368237,0.8733687193425448,0.9330502485605356,0.931874977734102,0.0,0.0,0.0,0.0,0.0,0.0,0.7185741024747718,0.641017218604944,0.9230532223843378,0.9177400790918848,0.0,0.0,0.0,0.0,0.0,0.0
788_PcRbkaesKXI,0.3921411918060323,0.405163801835698,0.2222467682765538,0.2247977818896019,0.0,0.0,0.0,0.0,0.0,0.0,0.9684443855024002,0.9688084003188168,0.5395567668618373,0.5393782020186544,0.0,0.0,0.0,0.0,0.0,0.0,0.5137261682756035,0.5141473815770711,0.2318555693744335,0.2330771836891583,0.0,0.0,0.0,0.0,0.0,0.0,0.8183095277565806,0.8300560453713425,0.9592650852122284,0.965197073073886,0.0,0.0,0.0,0.0,0.0,0.0,0.5086475378202322,0.5269859882635757,0.3562975529025445,0.3591666699152429,0.0,0.0,0.0,0.0,0.0,0.0
409_7LqAJoD-PpA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970_GqYLLleNPH0,0.6858157735480811,0.5888747177620257,0.7141092978173315,0.7110299630602629,0.0,0.0,0.0,0.0,0.0,0.0,0.9976914200286596,0.9970788437867432,0.9002965749314134,0.8978571673525375,0.0,0.0,0.0,0.0,0.0,0.0,0.8129954468586266,0.742924426590418,0.7255665556367834,0.7171936172801913,0.0,0.0,0.0,0.0,0.0,0.0,0.8096020982429009,0.6948445481630158,0.97880207741015,0.9881716915498656,0.0,0.0,0.0,0.0,0.0,0.0,0.7995207295376774,0.6980786844887216,0.833066167852889,0.8309843143470869,0.0,0.0,0.0,0.0,0.0,0.0
1090_B2m0ExqAGCo,0.0630222759294519,0.1031620516512645,0.1884040430580296,0.3124386504473976,0.0,0.0,0.0,0.0,0.0,0.0,0.9182741308858398,0.9179722222222224,0.916958550347222,0.927268108603395,0.0,0.0,0.0,0.0,0.0,0.0,0.8027526974893214,0.6478016958271534,0.9807944347440068,0.9030097933259528,0.0,0.0,0.0,0.0,0.0,0.0,0.0636647896761067,0.1065998716416253,0.1890525275763792,0.320507033139849,0.0,0.0,0.0,0.0,0.0,0.0,0.1090200222272471,0.1754309910842883,0.2963578792509962,0.4691359147954518,0.0,0.0,0.0,0.0,0.0,0.0
33_qEvYDmF1Lx4,0.471615604398664,0.5582799391418866,0.112623892187095,0.0431723877806542,0.0,0.0,0.0,0.0,0.0,0.0,0.7931361282703487,0.8109661407864984,0.8676485031088502,0.8601336149467058,0.0,0.0,0.0,0.0,0.0,0.0,0.7890513785881038,0.7336853778789575,0.6721871386668802,0.6192740169094845,0.0,0.0,0.0,0.0,0.0,0.0,0.5390995018634995,0.7021907117074773,0.1235357963110888,0.0454777002899174,0.0,0.0,0.0,0.0,0.0,0.0,0.6368603433555625,0.7145166402152688,0.184919239819378,0.0790570468422893,0.0,0.0,0.0,0.0,0.0,0.0
15_ZiZqE1bZ8lU,0.3028882140075644,0.2980827835429582,0.6589167866106358,0.6386405477588005,0.0,0.0,0.0,0.0,0.0,0.0,0.996698923547284,0.9963258546872164,0.9980114354263117,0.99768497419946,0.0,0.0,0.9933379147376544,0.9933379147376544,0.0,0.0,0.4501075130472841,0.3892672155298807,0.7367546175526012,0.7077921560417607,0.0,0.0,0.0,0.0,0.0,0.0,0.5191267120569656,0.5808268843640623,0.8160473332288765,0.824731222950367,0.0,0.0,0.0,0.0,0.0,0.0,0.4583846009629585,0.4537530429944509,0.7674166643859778,0.7543440642368384,0.0,0.0,0.0,0.0,0.0,0.0
556__gQKvfdiRIU,0.5190256592653167,0.464506252744064,0.4012937144379195,0.3944330418089565,0.0,0.0,0.0,0.0,0.0,0.0,0.975999141502614,0.9692236637679348,0.9948730341325404,0.9938741538650392,0.0,0.0,0.0,0.0,0.0,0.0,0.5235850784112014,0.4669377358105502,0.7600725991107037,0.6340622809071587,0.0,0.0,0.0,0.0,0.0,0.0,0.8615263561255626,0.8647401977792947,0.4187517324724262,0.431741238414126,0.0,0.0,0.0,0.0,0.0,0.0,0.6359248381829761,0.5942795739429388,0.4922650631054643,0.4738107663686463,0.0,0.0,0.0,0.0,0.0,0.0
1973_mR2XdB78n64,0.0,0.0,0.3334291637469426,0.0878250662364261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504438228738002,0.9321116147976684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029557637630457,0.2847938157213958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858183159906169,0.101485656923322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45357638708242,0.1450038181793634,0.0,0.0,0.0,0.0,0.0,0.0
262_eFIlRyo2SEo,0.3856048654553223,0.3395549955348748,0.3482369025847509,0.4299538307644907,0.0,0.0,0.0,0.0,0.0515821868574037,0.0693454992131732,0.9233287916751456,0.9068183114146656,0.9332214011554292,0.9427780216758904,0.0,0.0,0.0,0.0,0.9561226961454828,0.9574745181903646,0.3999694766120853,0.3452829869776572,0.8712593403812969,0.8855379805597503,0.0,0.0,0.0,0.0,0.8565478001344334,0.3788462950514549,0.9317216951721192,0.9484115423587304,0.371183858610691,0.4603576004431537,0.0,0.0,0.0,0.0,0.0519734726602629,0.0728372889158776,0.5507203860738985,0.5047149727204008,0.4935804523234286,0.5930964832111525,0.0,0.0,0.0,0.0,0.0910506250923267,0.1177171430175194
144_sfMAYSaMA-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005_QeyHjQZZHO0,0.1355457825370405,0.1857608763774186,0.7970802483840527,0.816011059362835,0.0,0.0,0.0,0.0,0.1743018643612889,0.1735655261922504,0.9908759886188272,0.9918324170524694,0.9514456500771604,0.955393253279321,0.0,0.0,0.0,0.0,0.9897184847608024,0.9898926986882712,0.1483389056909602,0.1969517349860666,0.8670682072450935,0.8644632236823109,0.0,0.0,0.0,0.0,0.2881893071979115,0.2856366408917665,0.5553134238312044,0.74833306153446,0.9097709917038728,0.9364988422586652,0.0,0.0,0.0,0.0,0.2360651001315089,0.2168242807887335,0.2262317374378141,0.3030425760430439,0.8867333681942979,0.8983956050583525,0.0,0.0,0.0,0.0,0.2396556975617702,0.2335191744858011
1213_DYqWIC4DM34,0.7067530582649167,0.7272714663171982,0.0211960112161314,0.0302829500231021,0.0494466962504916,0.0689140149189618,0.0,0.0,0.0,0.0,0.9520551268861452,0.9532616490912208,0.9877488425925928,0.9876981209150324,0.8250549880670401,0.8286504427756246,0.0,0.0,0.0,0.0,0.8828667634207622,0.8582807536161653,0.533078461558376,0.59999625318784,0.3380031098296658,0.4576279819805957,0.0,0.0,0.0,0.0,0.792488671276605,0.8453402098403598,0.0217457767034879,0.0308549841965446,0.0538270046449122,0.0723313622263354,0.0,0.0,0.0,0.0,0.824286165421887,0.840233657373772,0.0405278640695839,0.057822135354194,0.076198964852479,0.1105880708820326,0.0,0.0,0.0,0.0
1141_ow0cyhz4mUg,0.7409694307563961,0.6753858332954464,0.875535475002061,0.8381044935311223,0.0,0.0,0.0,0.0,0.0,0.0,0.9984118732128272,0.9979069400474312,0.9961226639093136,0.9945072259951432,0.0,0.0,0.0,0.0,0.0,0.0,0.8283209145194107,0.7629250682458036,0.9465398334217836,0.8797657091145389,0.0,0.0,0.0,0.0,0.0,0.0,0.8764849836496809,0.8603761207327915,0.9210310036932312,0.9469060185637436,0.0,0.0,0.0,0.0,0.0,0.0,0.8496431812533516,0.7992796298541279,0.9334691736163612,0.9115710376322728,0.0,0.0,0.0,0.0,0.0,0.0
173_eINQdeux2yg,0.9590944921771538,0.744866056172643,0.5824606099011921,0.5917891259545213,0.0,0.0,0.7428978260820189,0.6819320296718753,0.0,0.0,0.9906821496699252,0.9292872058256172,0.9982801027043507,0.9982929903682416,0.0,0.0,0.9009539314343276,0.8676694878472222,0.0,0.0,0.9791751524130904,0.8421821159646159,0.6553139253496879,0.6667567537587987,0.0,0.0,0.7733680833089908,0.7140871049481051,0.0,0.0,0.9790381160546624,0.8605143634005404,0.7178954369042921,0.7677370716523743,0.0,0.0,0.9510562474107324,0.9375146253794908,0.0,0.0,0.9790536278351089,0.8450473623448114,0.6775009254840896,0.7033956559561432,0.0,0.0,0.8521324244862811,0.8097190566962883,0.0,0.0
1753_m8v6qz-H8tI,0.7046383677369626,0.72463806156988,0.7736166482489428,0.7677861451857633,0.0,0.0,0.0,0.0,0.0,0.0,0.9805950145747596,0.97839166452332,0.9845290959362134,0.983606931584362,0.0,0.0,0.0,0.0,0.0,0.0,0.9454883778471712,0.8047395994509992,0.9764870377149216,0.933875351252304,0.0,0.0,0.0,0.0,0.0,0.0,0.736594652252905,0.8798427774474766,0.7883869909499797,0.8123299061623228,0.0,0.0,0.0,0.0,0.0,0.0,0.8176202086238511,0.8383820984414773,0.8720323093619562,0.8684154926845178,0.0,0.0,0.0,0.0,0.0,0.0
169_B-jCv7jhajY,0.2920494727251984,0.3649107133063166,0.0,0.0,0.0,0.0,0.3014577076437171,0.5695141782151245,0.210521968728197,0.3450355209101063,0.9738296440972224,0.974952071688686,0.0,0.0,0.0,0.0,0.9854375542534722,0.9926529947916666,0.9699677334612574,0.9711213001778456,0.4145125717974026,0.5257123563778345,0.0,0.0,0.0,0.0,0.9997227356746764,0.96558877973042,0.7227590860248438,0.770161674854735,0.5171108385375824,0.5881003689147609,0.0,0.0,0.0,0.0,0.3014634446464659,0.5816059661337306,0.2370219424911921,0.3993935700071667,0.4218035241144724,0.5210044820211291,0.0,0.0,0.0,0.0,0.4397002286577144,0.72568702885796,0.2974863516170857,0.4514300022336649
992_jG1ODvPy32o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869_iQcp5DqFgVw,0.3117413520490812,0.3545545620189119,0.2316228658042166,0.4289865518502265,0.0,0.0,0.0,0.0,0.0,0.0,0.91659976823484,0.90984372517815,0.958968492561955,0.9682014512981116,0.0,0.0,0.0,0.0,0.0,0.0,0.9659358959672736,0.7673536803895454,0.6444963990516862,0.7366974970534772,0.0,0.0,0.0,0.0,0.0,0.0,0.3151015028167553,0.3983769467553086,0.2732917789359089,0.513829181814821,0.0,0.0,0.0,0.0,0.0,0.0,0.4631047231797868,0.5172851551942538,0.3654891394156509,0.5962828287642016,0.0,0.0,0.0,0.0,0.0,0.0
1026_kJ_8F7YIEg4,0.0,0.0,0.0408412287939807,0.0408412287939807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142082583358861,0.8142082583358861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413804991175902,0.8413804991175902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413417715853808,0.0413417715853808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767636221721779,0.0767636221721779,0.0,0.0,0.0,0.0,0.0,0.0
394_JVcvCWY14XY,0.6860366548489953,0.663382787645229,0.0,0.0,0.3495018572913411,0.4741138193399081,0.0,0.0,0.0,0.0,0.9974931938621016,0.9972041832270556,0.0,0.0,0.8964354945550903,0.9127222140330188,0.0,0.0,0.0,0.0,0.8561920955499227,0.8087878138923683,0.0,0.0,0.9507934732285838,0.8961418028403497,0.0,0.0,0.0,0.0,0.780409071668189,0.7876270175768229,0.0,0.0,0.357584324053312,0.5096768396336788,0.0,0.0,0.0,0.0,0.8117267473434119,0.791946822624096,0.0,0.0,0.5103940755418622,0.6390899142150062,0.0,0.0,0.0,0.0
1548_aOoMYOQ22f0,0.142512107025236,0.2387524926498533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857541232638892,0.9864380144032924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204432049879798,0.5047173319780377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216405384379644,0.3501307947437118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2291172872417139,0.3781249373237427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224_bEEUPb-fBPw,0.50492005993539,0.5047629524212328,0.0,0.0,0.0,0.0,0.0,0.0,0.4848529878881216,0.4621882376730479,0.96730024049408,0.967458073628188,0.0,0.0,0.0,0.0,0.0,0.0,0.8830665485541895,0.8705255827356561,0.6191895075210164,0.616777102676587,0.0,0.0,0.0,0.0,0.0,0.0,0.5049050388244691,0.4751746737428745,0.6491768632275808,0.6607790195355288,0.0,0.0,0.0,0.0,0.0,0.0,0.9280017142759248,0.9456338984487416,0.6301281908660074,0.6330529000582927,0.0,0.0,0.0,0.0,0.0,0.0,0.6522872045821528,0.6316455984565831
1801_1IwKWYNycj8,0.0,0.0,0.0422351188966111,0.0422351188966111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990850807915758,0.9990850807915758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221934320996432,0.5221934320996432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044838111930399,0.044838111930399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726507855257457,0.0726507855257457,0.0,0.0,0.0,0.0,0.0,0.0
285_E36n90ag400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090209506409191,0.2051736660399481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948035535260172,0.9543997593118688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361507139163693,0.8450278617099467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0906019716010626,0.207966764970033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489966289460305,0.3253410868375228
272_s-JerHMryMQ,0.0950361756832157,0.0970109057880224,0.9221785989699304,0.8518075232201862,0.0,0.0,0.0,0.0,0.0,0.0,0.9938877985775628,0.9944775102321524,0.9909983281893004,0.9805514403292184,0.0,0.0,0.0,0.0,0.0,0.0,0.1140626343081763,0.1166307352870484,0.9489527321322744,0.8613994234450087,0.0,0.0,0.0,0.0,0.0,0.0,0.2964571020159045,0.2818539402361506,0.969969105118896,0.9875226634869464,0.0,0.0,0.0,0.0,0.0,0.0,0.1502053556537707,0.1522598150182342,0.95919117578906,0.9192213686412368,0.0,0.0,0.0,0.0,0.0,0.0
672_lh4QDnyuWLA,0.0,0.0,0.7896121009586006,0.7990350610074615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991914714960058,0.9926850256161494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870506941403986,0.8658318053460047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721582885369887,0.9079950305579128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8768525023380841,0.8840715596862149,0.0,0.0,0.0,0.0,0.0,0.0
2289_cnZjjNYsrtw,0.2889444661528789,0.3398905262081115,0.3963258712769515,0.5247726025132827,0.0,0.0,0.0,0.0,0.0785247266230855,0.2622490077646709,0.9423523354633976,0.9400186018373616,0.993142738460944,0.9943481391507242,0.0,0.0,0.8169416188488958,0.8169416188488958,0.9858958424266944,0.9873322542371148,0.3415587357971164,0.3622728698619671,0.623001261874324,0.6256362790383392,0.0,0.0,0.0,0.0,0.3765836474142974,0.4822341744163786,0.6628098699872286,0.8537290718931633,0.4228657176796598,0.5979451668026297,0.0,0.0,0.0,0.0,0.0908048607122876,0.3220940759892741,0.4422725623093767,0.5041934843543516,0.456141044001863,0.5813589231920787,0.0,0.0,0.0,0.0,0.116244359486904,0.3603076702636625
1335_1yAV-oOwDV4,0.8746289372312832,0.839973760014954,0.7447190861754335,0.7609316533580291,0.0,0.0,0.0,0.0,0.0,0.0,0.9975341174294168,0.9962727686703094,0.996555278062386,0.9965953189036886,0.0,0.0,0.0,0.0,0.0,0.0,0.917834071077102,0.863136142426602,0.948539413599626,0.9325059029746804,0.0,0.0,0.0,0.0,0.0,0.0,0.9488158402389196,0.9697502678067944,0.7765364661781335,0.8084759460263661,0.0,0.0,0.0,0.0,0.0,0.0,0.9325025530679166,0.9121703788692388,0.8512265515777098,0.8623833201172062,0.0,0.0,0.0,0.0,0.0,0.0
1561_f5SxJNCdZD8,0.326360640956968,0.3024994005155336,0.226731104829705,0.4041322379794355,0.0,0.0,0.0,0.0,0.0,0.0,0.8366404642489711,0.8159985746742112,0.999446099745579,0.999569969564472,0.0,0.0,0.0,0.0,0.0,0.0,0.3276011375069992,0.3030308947922568,0.98948759904113,0.979836316232865,0.0,0.0,0.0,0.0,0.0,0.0,0.9878925880713512,0.9946195261960316,0.2287081502932745,0.4090462403202364,0.0,0.0,0.0,0.0,0.0,0.0,0.4906358841410011,0.4630315494032272,0.3449260476559368,0.5694384356024889,0.0,0.0,0.0,0.0,0.0,0.0
198_CTd0US9ejxM,0.2451168657765249,0.2861952674924623,0.2168346044310997,0.3012184001237328,0.0,0.0,0.0,0.0,0.0,0.0,0.6854230653850082,0.6908026322508176,0.8646706654667078,0.875710090188419,0.0,0.0,0.0,0.0,0.0,0.0,0.2663769042388924,0.2935334238512558,0.8941226096943418,0.8451852725228509,0.0,0.0,0.0,0.0,0.0,0.0,0.7635703415322751,0.9175428063709096,0.2292203159016771,0.3270020812494108,0.0,0.0,0.0,0.0,0.0,0.0,0.391967080394127,0.4431974368223877,0.3393564837580312,0.4464267249161521,0.0,0.0,0.0,0.0,0.0,0.0
1207_dUTiNhI3DFY,0.5100010981530034,0.5043470083597139,0.0,0.0,0.0,0.0,0.0254104824082756,0.0387816389797621,0.0,0.0,0.9318270475450776,0.9283371215582358,0.0,0.0,0.0,0.0,0.4910950444688107,0.4974616989522415,0.0,0.0,0.8554511414434223,0.7966414518781005,0.0,0.0,0.0,0.0,0.9701035132626558,0.9618716701073377,0.0,0.0,0.5500224837198951,0.5783454933463389,0.0,0.0,0.0,0.0,0.0254328843444666,0.0388310668221908,0.0,0.0,0.6428587667158004,0.642939718687102,0.0,0.0,0.0,0.0,0.0493701986829479,0.0744695048456765,0.0,0.0
1201__bkX5VkZg8U,0.0,0.0,0.7760096178750138,0.7912703241554606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946723090277778,0.9940392071759264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546067585793006,0.8140106098511115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127003925661203,0.9669232966613228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713172221607126,0.8819060616803807,0.0,0.0,0.0,0.0,0.0,0.0
2067_EPeTfRCGZwY,0.0,0.0,0.1884803703582585,0.1469100841631163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8186692386831276,0.8084764124657062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2981984683739952,0.2645264478858394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054657765604183,0.2427507737250755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297199173196787,0.2364195319188752,0.0,0.0,0.0,0.0,0.0,0.0
458_NPH0FI2lKV8,0.0,0.0,0.1118588111988048,0.1209043071047527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781420615296482,0.9782961706182192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611711805858612,0.2750313966542931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932378389513167,0.2057564105117268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1969797126278324,0.2106999576906739,0.0,0.0,0.0,0.0,0.0,0.0
157_codCDpwadlQ,0.4089772754496356,0.4696836172822615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919634670681428,0.9928218417697476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6298481921684609,0.6790804103771862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475991697653799,0.5472533412941726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232800127322855,0.5919505181533941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342_nZG2xye-ofw,0.3184961177240767,0.3212622285186581,0.0,0.0,0.5122003672747169,0.6131003536516169,0.0,0.0,0.0,0.0,0.984592227345173,0.9844600089651642,0.0,0.0,0.9415638163137524,0.9523106464879332,0.0,0.0,0.0,0.0,0.3238632993215848,0.324346595530522,0.0,0.0,0.9056306972575374,0.8874103942807876,0.0,0.0,0.0,0.0,0.9510394549439486,0.9714114292827698,0.0,0.0,0.5424089852218604,0.6657457485607499,0.0,0.0,0.0,0.0,0.4826383653570718,0.4858482657003349,0.0,0.0,0.6753069226673357,0.7590090943166915,0.0,0.0,0.0,0.0
1391_z5u3ddF5RnI,0.0,0.0,0.0216125253830622,0.0215693554334467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822414893812464,0.98227485670194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794610444180946,0.1844934087274726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248299940145632,0.0246984362694298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409330074889907,0.0408409816851937,0.0,0.0,0.0,0.0,0.0,0.0
